IRIS_CODE;POPULATION_ACTIVE;Elèv.Etud.Stag.non_rémunérés_15-64_ans;Retraités_ou_Pré__15-64_ans;Autres_inactifs_15-64_ans;CSP+;CSP-;Actifs_occ_15_ans_ou_plus_voiture;Actifs_occ_15_ans_ou_plus_TC;0-2_ans;3-5_ans;6-10_ans;11-17_ans;18-24_ans;25-39_ans;40-54_ans;55-64_ans;65-79_ans;80_ans_et_+;Enseignement_sup;Sans_diplôme_ou_CEP_ou_BEPC;CAP_BEP_BAC_PRO;Men_1_personne_;Men_Autres_sans_famille_;Men_fam_princ_Couple_sans_enfant_;Men_fam_princ_Couple_avec_enfants_;Men_fam_princ_Famille_mono_;Fam_Couple_avec_enfants_;Fam_Monoparentales_;Fam_Couple_sans_enfant_
940370107;0.71;0.39;0.12;0.49;0.43;0.57;0.29;0.58;0.05;0.04;0.08;0.13;0.08;0.23;0.21;0.12;0.05;0.02;0.3;0.33;0.37;0.38;0.06;0.18;0.52;0.3;0.51;0.31;0.18
781580111;0.81;0.52;0.24;0.24;0.69;0.31;0.53;0.28;0.04;0.04;0.05;0.09;0.06;0.21;0.23;0.11;0.13;0.04;0.56;0.14;0.3;0.41;0.02;0.36;0.42;0.23;0.42;0.23;0.36
930481105;0.74;0.39;0.13;0.47;0.39;0.61;0.29;0.62;0.05;0.05;0.12;0.12;0.07;0.16;0.18;0.08;0.12;0.05;0.15;0.51;0.33;0.27;0.04;0.18;0.48;0.34;0.47;0.34;0.19
771220101;0.8;0.48;0.26;0.26;0.66;0.34;0.49;0.46;0.03;0.02;0.05;0.08;0.06;0.22;0.2;0.11;0.14;0.08;0.39;0.2;0.42;0.28;0.01;0.53;0.42;0.05;0.42;0.06;0.52
950180701;0.79;0.48;0.33;0.19;0.64;0.36;0.66;0.29;0.03;0.04;0.07;0.09;0.07;0.14;0.22;0.13;0.16;0.06;0.35;0.19;0.45;0.18;0.02;0.41;0.51;0.09;0.51;0.09;0.41
915890107;0.76;0.42;0.28;0.3;0.66;0.34;0.6;0.27;0.02;0.03;0.05;0.08;0.08;0.16;0.22;0.16;0.15;0.06;0.33;0.29;0.38;0.27;0.02;0.43;0.46;0.11;0.46;0.11;0.43
751124508;0.87;0.6;0.1;0.3;0.77;0.23;0.11;0.73;0.03;0.03;0.03;0.04;0.09;0.34;0.19;0.08;0.11;0.06;0.68;0.13;0.19;0.62;0.01;0.5;0.35;0.15;0.35;0.15;0.5
751114202;0.82;0.51;0.15;0.34;0.75;0.25;0.08;0.69;0.03;0.03;0.04;0.06;0.1;0.29;0.19;0.12;0.1;0.04;0.61;0.18;0.21;0.5;0.05;0.48;0.35;0.17;0.35;0.17;0.48
920040504;0.82;0.46;0.17;0.38;0.59;0.41;0.27;0.58;0.05;0.03;0.05;0.07;0.09;0.26;0.19;0.1;0.1;0.05;0.42;0.25;0.33;0.45;0.02;0.35;0.39;0.26;0.38;0.26;0.35
751155712;0.83;0.6;0.08;0.32;0.75;0.25;0.17;0.58;0.03;0.03;0.03;0.03;0.13;0.32;0.18;0.08;0.12;0.06;0.65;0.16;0.19;0.61;0.04;0.51;0.3;0.19;0.3;0.19;0.51
781720111;0.77;0.46;0.3;0.24;0.58;0.42;0.46;0.43;0.04;0.06;0.06;0.09;0.06;0.2;0.21;0.12;0.12;0.04;0.35;0.27;0.38;0.34;0.02;0.37;0.47;0.16;0.45;0.17;0.38
751051705;0.79;0.59;0.12;0.29;0.82;0.18;0.09;0.53;0.02;0.02;0.04;0.05;0.09;0.18;0.2;0.11;0.2;0.09;0.67;0.16;0.17;0.59;0.05;0.53;0.35;0.12;0.35;0.12;0.53
784010101;0.8;0.51;0.22;0.27;0.5;0.5;0.66;0.26;0.04;0.05;0.08;0.1;0.08;0.19;0.21;0.1;0.11;0.05;0.29;0.24;0.47;0.28;0.05;0.32;0.52;0.16;0.52;0.16;0.32
950510102;0.79;0.47;0.28;0.25;0.68;0.32;0.52;0.36;0.04;0.03;0.05;0.08;0.08;0.16;0.21;0.15;0.15;0.06;0.42;0.18;0.4;0.26;0.02;0.44;0.47;0.09;0.47;0.09;0.45
956800107;0.72;0.33;0.05;0.62;0.27;0.73;0.44;0.49;0.07;0.08;0.1;0.09;0.07;0.22;0.18;0.09;0.07;0.03;0.16;0.43;0.41;0.33;0;0.17;0.56;0.27;0.54;0.28;0.18
920020201;0.8;0.58;0.24;0.17;0.88;0.12;0.4;0.47;0.02;0.04;0.06;0.07;0.07;0.19;0.21;0.11;0.16;0.07;0.73;0.1;0.17;0.42;0.01;0.45;0.43;0.13;0.43;0.13;0.45
751010204;0.77;0.56;0.17;0.27;0.79;0.21;0.04;0.62;0.03;0.02;0.04;0.07;0.11;0.25;0.22;0.12;0.1;0.04;0.66;0.13;0.21;0.51;0.05;0.39;0.38;0.22;0.38;0.23;0.39
751051807;0.76;0.68;0.11;0.21;0.78;0.22;0.11;0.56;0.02;0.02;0.05;0.06;0.14;0.25;0.19;0.12;0.12;0.04;0.73;0.08;0.19;0.54;0.04;0.46;0.39;0.15;0.39;0.15;0.46
772880101;0.77;0.39;0.16;0.45;0.34;0.66;0.64;0.22;0.05;0.04;0.09;0.12;0.09;0.2;0.19;0.1;0.09;0.04;0.22;0.41;0.36;0.33;0.02;0.18;0.42;0.4;0.42;0.4;0.18
914340104;0.78;0.43;0.19;0.38;0.48;0.52;0.55;0.33;0.07;0.06;0.09;0.09;0.08;0.2;0.19;0.09;0.08;0.07;0.23;0.32;0.45;0.32;0.01;0.23;0.51;0.26;0.5;0.27;0.23
940780207;0.75;0.43;0.15;0.42;0.32;0.68;0.4;0.53;0.04;0.05;0.08;0.13;0.1;0.19;0.2;0.1;0.09;0.03;0.15;0.47;0.38;0.27;0.02;0.25;0.51;0.24;0.51;0.24;0.26
951970102;0.78;0.57;0.26;0.17;0.72;0.28;0.5;0.41;0.04;0.03;0.05;0.09;0.09;0.2;0.22;0.11;0.13;0.04;0.45;0.2;0.35;0.29;0.01;0.39;0.51;0.09;0.51;0.09;0.39
920230101;0.8;0.68;0.23;0.1;0.77;0.23;0.48;0.33;0.03;0.03;0.06;0.09;0.08;0.13;0.2;0.12;0.11;0.15;0.57;0.14;0.29;0.27;0;0.36;0.5;0.14;0.5;0.14;0.36
751103701;0.85;0.63;0.09;0.28;0.8;0.2;0.06;0.71;0.04;0.03;0.04;0.05;0.1;0.33;0.22;0.07;0.09;0.04;0.7;0.15;0.15;0.56;0.04;0.48;0.37;0.15;0.37;0.15;0.48
920510306;0.84;0.51;0.15;0.34;0.81;0.19;0.18;0.59;0.02;0.02;0.03;0.06;0.09;0.28;0.16;0.12;0.11;0.13;0.68;0.12;0.2;0.63;0.02;0.53;0.38;0.1;0.37;0.1;0.53
954280103;0.79;0.46;0.24;0.3;0.75;0.25;0.44;0.44;0.05;0.04;0.06;0.08;0.06;0.2;0.19;0.12;0.15;0.07;0.53;0.17;0.3;0.36;0.02;0.41;0.43;0.17;0.42;0.17;0.41
783220101;0.77;0.63;0.15;0.22;0.79;0.21;0.68;0.16;0.02;0.02;0.07;0.12;0.07;0.08;0.24;0.14;0.13;0.09;0.64;0.12;0.23;0.26;0.01;0.41;0.54;0.05;0.53;0.05;0.42
930290502;0.74;0.37;0.14;0.49;0.45;0.55;0.47;0.41;0.05;0.04;0.07;0.09;0.09;0.22;0.2;0.1;0.09;0.06;0.22;0.43;0.34;0.28;0.04;0.37;0.51;0.13;0.5;0.13;0.37
940430108;0.81;0.64;0.08;0.28;0.68;0.32;0.17;0.64;0.04;0.03;0.03;0.04;0.18;0.31;0.18;0.09;0.07;0.04;0.53;0.22;0.25;0.55;0.06;0.45;0.38;0.18;0.38;0.18;0.44
751135018;0.76;0.62;0.12;0.26;0.7;0.3;0.12;0.65;0.02;0.03;0.06;0.1;0.16;0.17;0.22;0.17;0.06;0.01;0.51;0.18;0.3;0.26;0.01;0.19;0.5;0.31;0.49;0.32;0.19
940770102;0.77;0.34;0.21;0.45;0.42;0.58;0.55;0.37;0.05;0.04;0.05;0.1;0.06;0.22;0.17;0.12;0.14;0.05;0.19;0.39;0.42;0.3;0.07;0.41;0.43;0.15;0.43;0.17;0.4
751145612;0.87;0.72;0.13;0.15;0.91;0.09;0.14;0.64;0.04;0.02;0.05;0.03;0.09;0.34;0.18;0.09;0.11;0.04;0.81;0.07;0.12;0.54;0.05;0.56;0.29;0.14;0.29;0.15;0.56
916000101;0.74;0.58;0.24;0.18;0.8;0.2;0.71;0.2;0.02;0.03;0.07;0.1;0.07;0.07;0.23;0.13;0.23;0.05;0.55;0.11;0.34;0.17;0.02;0.51;0.4;0.09;0.4;0.09;0.51
786460401;0.78;0.61;0.15;0.24;0.78;0.22;0.3;0.48;0.04;0.02;0.04;0.08;0.12;0.27;0.22;0.11;0.07;0.04;0.7;0.1;0.2;0.54;0.01;0.49;0.38;0.12;0.38;0.12;0.49
952520113;0.77;0.47;0.26;0.27;0.56;0.44;0.5;0.37;0.05;0.04;0.07;0.1;0.07;0.19;0.2;0.11;0.09;0.08;0.29;0.27;0.44;0.26;0.02;0.31;0.46;0.23;0.46;0.24;0.31
916920106;0.73;0.43;0.15;0.42;0.43;0.57;0.52;0.34;0.05;0.05;0.1;0.11;0.09;0.19;0.19;0.1;0.1;0.02;0.19;0.4;0.4;0.34;0.02;0.21;0.5;0.3;0.49;0.3;0.21
940460403;0.83;0.37;0.38;0.25;0.43;0.57;0.46;0.45;0.05;0.06;0.06;0.05;0.08;0.21;0.19;0.14;0.12;0.05;0.26;0.29;0.45;0.44;0.03;0.24;0.49;0.27;0.48;0.28;0.24
920250105;0.8;0.71;0.12;0.16;0.85;0.15;0.32;0.47;0.04;0.04;0.07;0.11;0.1;0.18;0.22;0.09;0.08;0.07;0.64;0.16;0.21;0.4;0.04;0.28;0.58;0.13;0.58;0.13;0.28
940370108;0.79;0.56;0.1;0.33;0.53;0.47;0.19;0.53;0.03;0.03;0.05;0.11;0.12;0.24;0.2;0.1;0.09;0.03;0.39;0.25;0.36;0.43;0.03;0.3;0.48;0.23;0.47;0.24;0.3
783830108;0.78;0.57;0.25;0.19;0.73;0.27;0.65;0.23;0.02;0.04;0.06;0.12;0.07;0.13;0.22;0.12;0.18;0.04;0.46;0.18;0.37;0.21;0.01;0.45;0.47;0.08;0.46;0.08;0.45
751145601;0.85;0.41;0.2;0.39;0.5;0.5;0.12;0.73;0.05;0.03;0.07;0.07;0.08;0.3;0.19;0.11;0.07;0.04;0.34;0.22;0.44;0.45;0.01;0.33;0.33;0.35;0.32;0.36;0.32
920020302;0.82;0.49;0.1;0.42;0.63;0.37;0.3;0.62;0.07;0.05;0.06;0.05;0.12;0.36;0.14;0.08;0.05;0.01;0.53;0.14;0.33;0.36;0.08;0.29;0.46;0.25;0.45;0.25;0.29
930460106;0.73;0.42;0.28;0.3;0.61;0.39;0.61;0.25;0.02;0.02;0.07;0.09;0.1;0.16;0.23;0.14;0.12;0.06;0.34;0.28;0.38;0.28;0.05;0.37;0.48;0.15;0.47;0.16;0.37
751124618;0.8;0.57;0.24;0.19;0.78;0.22;0.11;0.7;0.03;0.02;0.03;0.06;0.1;0.2;0.18;0.15;0.16;0.08;0.61;0.16;0.23;0.46;0.04;0.5;0.3;0.2;0.3;0.21;0.49
751155910;0.81;0.72;0.08;0.2;0.83;0.17;0.09;0.7;0.01;0.02;0.03;0.04;0.13;0.35;0.18;0.07;0.1;0.07;0.76;0.1;0.14;0.63;0.03;0.62;0.29;0.09;0.29;0.09;0.62
751155812;0.76;0.67;0.08;0.25;0.89;0.11;0.18;0.63;0.03;0.02;0.04;0.07;0.12;0.24;0.18;0.1;0.14;0.06;0.78;0.06;0.16;0.45;0.06;0.45;0.45;0.1;0.44;0.1;0.45
930660301;0.82;0.4;0.16;0.44;0.24;0.76;0.22;0.48;0.06;0.06;0.08;0.08;0.06;0.19;0.22;0.14;0.1;0.02;0.16;0.52;0.32;0.31;0.02;0.19;0.56;0.25;0.57;0.25;0.18
920240102;0.87;0.48;0.09;0.42;0.73;0.27;0.16;0.62;0.05;0.04;0.05;0.05;0.08;0.4;0.19;0.08;0.06;0.02;0.62;0.15;0.22;0.47;0.06;0.43;0.43;0.14;0.43;0.14;0.43
920220107;0.8;0.67;0.14;0.2;0.72;0.28;0.37;0.5;0.04;0.02;0.04;0.09;0.09;0.19;0.22;0.11;0.13;0.07;0.57;0.2;0.22;0.44;0.01;0.37;0.46;0.17;0.46;0.18;0.36
751155813;0.74;0.64;0.1;0.26;0.83;0.17;0.2;0.56;0.02;0.03;0.06;0.09;0.11;0.17;0.2;0.11;0.15;0.08;0.81;0.09;0.1;0.42;0.04;0.46;0.44;0.09;0.44;0.09;0.46
783110202;0.79;0.54;0.23;0.23;0.67;0.33;0.38;0.47;0.04;0.04;0.07;0.1;0.07;0.18;0.23;0.1;0.13;0.04;0.44;0.22;0.34;0.24;0.03;0.37;0.53;0.1;0.52;0.1;0.38
920020106;0.82;0.58;0.15;0.27;0.82;0.18;0.38;0.5;0.05;0.03;0.06;0.06;0.06;0.26;0.19;0.11;0.11;0.06;0.7;0.12;0.17;0.44;0.02;0.42;0.42;0.17;0.42;0.17;0.42
785860703;0.79;0.43;0.21;0.36;0.41;0.59;0.44;0.42;0.06;0.06;0.11;0.1;0.09;0.19;0.22;0.11;0.07;0.01;0.21;0.28;0.51;0.23;0.02;0.19;0.57;0.24;0.56;0.25;0.19
930730202;0.78;0.46;0.27;0.27;0.46;0.54;0.66;0.27;0.05;0.04;0.08;0.09;0.09;0.19;0.19;0.11;0.1;0.06;0.25;0.3;0.44;0.27;0.02;0.3;0.56;0.14;0.55;0.15;0.3
920630401;0.71;0.61;0.12;0.27;0.87;0.13;0.64;0.16;0.01;0.02;0.04;0.11;0.08;0.08;0.22;0.14;0.15;0.16;0.69;0.14;0.17;0.23;0;0.39;0.52;0.08;0.52;0.08;0.4
912280118;0.82;0.45;0.21;0.33;0.66;0.34;0.6;0.32;0.06;0.04;0.07;0.05;0.09;0.23;0.17;0.14;0.11;0.05;0.44;0.18;0.38;0.38;0.01;0.36;0.48;0.16;0.48;0.16;0.36
751072801;0.81;0.74;0.06;0.2;0.85;0.15;0.17;0.53;0.03;0.03;0.04;0.06;0.11;0.25;0.19;0.1;0.14;0.05;0.77;0.11;0.12;0.58;0.03;0.46;0.41;0.14;0.4;0.14;0.46
751114207;0.84;0.64;0.16;0.19;0.84;0.16;0.07;0.69;0.02;0.03;0.04;0.06;0.07;0.24;0.22;0.14;0.13;0.05;0.7;0.11;0.19;0.53;0.03;0.51;0.33;0.16;0.33;0.17;0.51
940210107;0.79;0.38;0.14;0.48;0.28;0.72;0.35;0.49;0.05;0.07;0.09;0.06;0.09;0.22;0.2;0.1;0.08;0.04;0.2;0.41;0.38;0.32;0.04;0.2;0.38;0.42;0.38;0.43;0.2
916870112;0.75;0.49;0.26;0.25;0.52;0.48;0.7;0.21;0.05;0.04;0.05;0.1;0.08;0.16;0.22;0.13;0.14;0.04;0.27;0.34;0.39;0.28;0.02;0.41;0.47;0.12;0.46;0.13;0.41
940580111;0.81;0.5;0.16;0.35;0.73;0.27;0.43;0.44;0.06;0.05;0.07;0.09;0.06;0.19;0.24;0.11;0.08;0.04;0.54;0.18;0.28;0.37;0.01;0.24;0.65;0.12;0.65;0.11;0.23
952520105;0.82;0.43;0.16;0.41;0.43;0.57;0.48;0.42;0.05;0.04;0.07;0.06;0.08;0.29;0.17;0.1;0.1;0.02;0.3;0.29;0.41;0.42;0.01;0.36;0.42;0.22;0.41;0.23;0.36
781580104;0.8;0.54;0.22;0.24;0.78;0.22;0.53;0.26;0.02;0.03;0.05;0.08;0.05;0.17;0.18;0.12;0.2;0.08;0.53;0.18;0.29;0.47;0.01;0.46;0.4;0.14;0.39;0.15;0.46
916870101;0.82;0.27;0.33;0.39;0.6;0.4;0.57;0.35;0.04;0.05;0.04;0.05;0.07;0.22;0.17;0.12;0.13;0.12;0.35;0.31;0.34;0.46;0.01;0.39;0.41;0.2;0.41;0.2;0.39
751093607;0.82;0.53;0.11;0.37;0.82;0.18;0.08;0.63;0.04;0.03;0.05;0.07;0.08;0.33;0.2;0.09;0.08;0.03;0.73;0.11;0.17;0.51;0.05;0.48;0.38;0.14;0.38;0.14;0.47
786460407;0.75;0.65;0.13;0.22;0.92;0.08;0.37;0.41;0.02;0.05;0.08;0.09;0.09;0.12;0.2;0.12;0.17;0.07;0.85;0.04;0.11;0.29;0.02;0.44;0.49;0.08;0.49;0.08;0.44
751114115;0.89;0.59;0.08;0.32;0.85;0.15;0.05;0.66;0.05;0.02;0.03;0.04;0.07;0.45;0.17;0.08;0.07;0.02;0.78;0.1;0.12;0.52;0.07;0.53;0.34;0.13;0.34;0.13;0.53
920500401;0.85;0.54;0.22;0.24;0.8;0.2;0.22;0.65;0.04;0.02;0.06;0.04;0.11;0.32;0.19;0.09;0.08;0.06;0.61;0.17;0.22;0.45;0.04;0.44;0.46;0.1;0.46;0.1;0.44
785860801;0.72;0.42;0.09;0.49;0.32;0.68;0.48;0.44;0.05;0.05;0.1;0.11;0.1;0.16;0.21;0.1;0.09;0.03;0.15;0.49;0.36;0.25;0.02;0.26;0.49;0.25;0.47;0.27;0.26
751166202;0.8;0.61;0.09;0.3;0.85;0.15;0.21;0.56;0.04;0.03;0.04;0.06;0.11;0.27;0.18;0.1;0.09;0.08;0.74;0.09;0.17;0.53;0.04;0.44;0.44;0.12;0.43;0.13;0.44
781460112;0.79;0.64;0.11;0.25;0.81;0.19;0.31;0.55;0.03;0.02;0.05;0.11;0.07;0.21;0.21;0.09;0.14;0.06;0.66;0.15;0.19;0.41;0.01;0.48;0.42;0.1;0.42;0.1;0.48
772880202;0.8;0.34;0.08;0.58;0.38;0.62;0.5;0.38;0.07;0.06;0.08;0.06;0.1;0.27;0.2;0.06;0.07;0.04;0.27;0.37;0.37;0.33;0.01;0.27;0.53;0.2;0.53;0.2;0.28
911910102;0.79;0.53;0.27;0.19;0.64;0.36;0.54;0.39;0.03;0.04;0.07;0.1;0.09;0.18;0.22;0.14;0.1;0.03;0.36;0.2;0.44;0.22;0.01;0.35;0.55;0.11;0.55;0.11;0.35
783110101;0.81;0.62;0.19;0.19;0.72;0.28;0.49;0.36;0.03;0.04;0.07;0.1;0.09;0.16;0.27;0.11;0.09;0.04;0.46;0.21;0.34;0.2;0.02;0.3;0.59;0.11;0.58;0.12;0.3
783830105;0.83;0.62;0.09;0.3;0.59;0.41;0.53;0.3;0.04;0.04;0.05;0.08;0.09;0.25;0.17;0.09;0.11;0.07;0.36;0.24;0.4;0.41;0.02;0.38;0.39;0.23;0.39;0.23;0.38
930730403;0.86;0.38;0.29;0.34;0.5;0.5;0.56;0.34;0.05;0.06;0.07;0.07;0.07;0.21;0.19;0.1;0.12;0.07;0.29;0.25;0.45;0.38;0.02;0.34;0.48;0.19;0.47;0.19;0.34
940170101;0.8;0.53;0.16;0.32;0.65;0.35;0.44;0.4;0.04;0.04;0.07;0.09;0.09;0.21;0.23;0.09;0.1;0.04;0.43;0.23;0.34;0.39;0.01;0.36;0.5;0.15;0.49;0.15;0.36
751166104;0.73;0.51;0.19;0.3;0.65;0.35;0.16;0.71;0.02;0.02;0.06;0.11;0.1;0.12;0.22;0.15;0.15;0.06;0.5;0.2;0.3;0.4;0.02;0.3;0.39;0.3;0.39;0.31;0.3
915490109;0.82;0.36;0.22;0.42;0.52;0.48;0.62;0.27;0.03;0.04;0.06;0.07;0.09;0.2;0.19;0.08;0.15;0.08;0.28;0.36;0.36;0.41;0.03;0.33;0.44;0.23;0.43;0.24;0.33
784180106;0.79;0.63;0.18;0.19;0.72;0.28;0.52;0.33;0.03;0.04;0.07;0.1;0.09;0.17;0.23;0.13;0.11;0.03;0.57;0.16;0.27;0.24;0.02;0.31;0.57;0.12;0.57;0.13;0.31
751124704;0.79;0.52;0.19;0.29;0.73;0.27;0.04;0.75;0.04;0.03;0.03;0.05;0.09;0.28;0.18;0.1;0.11;0.09;0.54;0.23;0.24;0.49;0.04;0.46;0.3;0.24;0.3;0.24;0.46
915890108;0.76;0.4;0.4;0.2;0.68;0.32;0.54;0.37;0.02;0.03;0.07;0.08;0.06;0.13;0.21;0.17;0.17;0.07;0.47;0.2;0.33;0.2;0.03;0.48;0.47;0.05;0.47;0.05;0.48
771080503;0.78;0.42;0.15;0.42;0.29;0.71;0.38;0.47;0.05;0.05;0.1;0.11;0.07;0.17;0.18;0.09;0.13;0.05;0.14;0.37;0.49;0.35;0.02;0.24;0.46;0.3;0.46;0.31;0.23
954280101;0.84;0.52;0.16;0.32;0.76;0.24;0.39;0.48;0.03;0.04;0.08;0.07;0.07;0.22;0.2;0.1;0.14;0.04;0.55;0.14;0.32;0.35;0.03;0.41;0.45;0.15;0.44;0.15;0.41
751114316;0.84;0.56;0.14;0.3;0.79;0.21;0.06;0.68;0.04;0.03;0.04;0.05;0.09;0.34;0.2;0.1;0.1;0.03;0.66;0.17;0.17;0.53;0.04;0.49;0.38;0.13;0.37;0.14;0.49
920230302;0.83;0.55;0.19;0.26;0.84;0.16;0.35;0.46;0.04;0.03;0.04;0.09;0.05;0.22;0.2;0.13;0.12;0.07;0.57;0.16;0.27;0.47;0.02;0.42;0.43;0.15;0.42;0.16;0.42
920020301;0.8;0.43;0.33;0.24;0.66;0.34;0.45;0.44;0.03;0.03;0.07;0.08;0.08;0.19;0.21;0.17;0.11;0.05;0.47;0.2;0.33;0.39;0.01;0.36;0.44;0.2;0.44;0.2;0.36
940280303;0.76;0.49;0.14;0.37;0.54;0.46;0.34;0.57;0.04;0.04;0.08;0.07;0.12;0.29;0.19;0.1;0.06;0.02;0.44;0.2;0.36;0.37;0.04;0.37;0.47;0.16;0.46;0.16;0.38
783110403;0.84;0.59;0.16;0.25;0.65;0.35;0.3;0.53;0.04;0.06;0.08;0.09;0.07;0.21;0.24;0.1;0.08;0.03;0.41;0.23;0.36;0.3;0.02;0.33;0.53;0.15;0.52;0.14;0.33
920070110;0.8;0.51;0.18;0.31;0.55;0.45;0.32;0.51;0.03;0.04;0.07;0.08;0.08;0.18;0.2;0.14;0.1;0.07;0.34;0.27;0.39;0.33;0.02;0.31;0.44;0.26;0.43;0.26;0.3
915490114;0.75;0.41;0.17;0.42;0.34;0.66;0.6;0.32;0.05;0.06;0.1;0.1;0.09;0.2;0.18;0.1;0.09;0.02;0.16;0.45;0.4;0.29;0.04;0.19;0.47;0.33;0.47;0.33;0.19
751156017;0.78;0.67;0.09;0.24;0.78;0.22;0.11;0.72;0.03;0.02;0.04;0.06;0.11;0.29;0.19;0.1;0.1;0.05;0.63;0.15;0.21;0.55;0.04;0.44;0.34;0.22;0.34;0.22;0.44
940670102;0.83;0.71;0.06;0.23;0.83;0.17;0.18;0.66;0.05;0.06;0.05;0.09;0.07;0.21;0.21;0.11;0.11;0.06;0.72;0.11;0.17;0.37;0.02;0.37;0.48;0.15;0.48;0.15;0.37
915490103;0.77;0.43;0.36;0.22;0.68;0.32;0.59;0.31;0.02;0.02;0.04;0.07;0.1;0.16;0.18;0.17;0.16;0.08;0.42;0.22;0.36;0.32;0.03;0.47;0.39;0.13;0.39;0.14;0.47
751145516;0.8;0.72;0.11;0.17;0.82;0.18;0.1;0.72;0.02;0.01;0.03;0.04;0.13;0.3;0.16;0.11;0.15;0.06;0.72;0.12;0.16;0.57;0.06;0.56;0.32;0.12;0.32;0.12;0.56
781900102;0.75;0.53;0.16;0.31;0.83;0.16;0.45;0.38;0.01;0.03;0.09;0.13;0.05;0.08;0.27;0.14;0.15;0.05;0.75;0.07;0.18;0.2;0.01;0.43;0.52;0.05;0.52;0.05;0.43
952520104;0.81;0.41;0.42;0.17;0.51;0.49;0.56;0.32;0.06;0.04;0.07;0.08;0.06;0.24;0.18;0.15;0.08;0.04;0.29;0.21;0.49;0.27;0.01;0.37;0.45;0.17;0.46;0.18;0.37
940410102;0.8;0.42;0.2;0.37;0.45;0.55;0.29;0.61;0.05;0.06;0.06;0.08;0.07;0.27;0.17;0.09;0.1;0.06;0.3;0.37;0.33;0.33;0.06;0.32;0.43;0.25;0.42;0.25;0.33
916450103;0.74;0.58;0.27;0.15;0.84;0.16;0.62;0.23;0.02;0.04;0.07;0.09;0.08;0.1;0.22;0.16;0.11;0.1;0.69;0.14;0.17;0.28;0.01;0.4;0.51;0.1;0.5;0.1;0.4
751176812;0.83;0.53;0.05;0.42;0.75;0.25;0.05;0.78;0.02;0.02;0.03;0.04;0.13;0.43;0.17;0.08;0.06;0.02;0.61;0.19;0.19;0.66;0.04;0.52;0.31;0.17;0.31;0.16;0.52
911740203;0.73;0.46;0.26;0.28;0.45;0.55;0.66;0.27;0.04;0.04;0.05;0.09;0.11;0.22;0.18;0.13;0.1;0.04;0.26;0.31;0.43;0.3;0.04;0.35;0.52;0.14;0.51;0.15;0.34
940710102;0.78;0.45;0.17;0.38;0.37;0.63;0.46;0.44;0.05;0.05;0.08;0.1;0.1;0.21;0.19;0.12;0.08;0.02;0.22;0.33;0.45;0.26;0.03;0.19;0.54;0.27;0.53;0.28;0.19
920120707;0.8;0.65;0.11;0.24;0.83;0.17;0.24;0.46;0.03;0.03;0.05;0.07;0.09;0.24;0.22;0.12;0.11;0.04;0.71;0.11;0.18;0.45;0.04;0.37;0.44;0.19;0.44;0.19;0.37
940810112;0.82;0.34;0.25;0.41;0.43;0.57;0.27;0.57;0.06;0.05;0.07;0.07;0.07;0.25;0.19;0.13;0.1;0.03;0.27;0.38;0.35;0.43;0.03;0.35;0.39;0.26;0.39;0.26;0.35
930570107;0.79;0.43;0.28;0.29;0.6;0.4;0.45;0.43;0.04;0.03;0.06;0.08;0.09;0.22;0.18;0.12;0.11;0.07;0.36;0.22;0.41;0.32;0.03;0.37;0.49;0.15;0.48;0.16;0.36
940440107;0.84;0.53;0.18;0.3;0.52;0.48;0.56;0.32;0.04;0.05;0.07;0.09;0.09;0.27;0.2;0.09;0.09;0.01;0.39;0.19;0.43;0.39;0.02;0.33;0.46;0.21;0.46;0.21;0.33
930660903;0.77;0.31;0.02;0.67;0.49;0.51;0.19;0.7;0.05;0.05;0.05;0.07;0.09;0.33;0.21;0.07;0.05;0.01;0.3;0.41;0.3;0.4;0.1;0.3;0.41;0.29;0.4;0.3;0.3
781720106;0.72;0.34;0.37;0.29;0.69;0.31;0.65;0.3;0.03;0.03;0.07;0.1;0.06;0.15;0.19;0.15;0.14;0.07;0.34;0.26;0.4;0.2;0.01;0.42;0.52;0.06;0.51;0.07;0.42
751093502;0.86;0.64;0.12;0.25;0.82;0.18;0.07;0.62;0.03;0.02;0.06;0.06;0.09;0.34;0.19;0.1;0.09;0.02;0.7;0.15;0.15;0.5;0.07;0.41;0.41;0.18;0.41;0.18;0.41
920730110;0.77;0.48;0.16;0.36;0.43;0.57;0.38;0.42;0.04;0.04;0.05;0.09;0.1;0.22;0.19;0.13;0.1;0.04;0.24;0.36;0.4;0.44;0.03;0.25;0.4;0.34;0.4;0.36;0.25
951970105;0.82;0.4;0.33;0.27;0.64;0.36;0.43;0.47;0.04;0.05;0.07;0.07;0.06;0.21;0.2;0.09;0.11;0.1;0.36;0.27;0.37;0.44;0.01;0.33;0.46;0.21;0.45;0.21;0.33
920320108;0.79;0.62;0.11;0.27;0.61;0.39;0.35;0.48;0.03;0.06;0.08;0.12;0.07;0.24;0.21;0.07;0.07;0.04;0.47;0.18;0.35;0.39;0.03;0.25;0.54;0.2;0.54;0.21;0.25
940680301;0.77;0.61;0.2;0.19;0.79;0.21;0.4;0.52;0.03;0.03;0.08;0.09;0.07;0.15;0.23;0.12;0.13;0.07;0.65;0.12;0.22;0.36;0.01;0.42;0.47;0.1;0.47;0.1;0.43
